date,equity,cash,open_positions,peak,drawdown,daily_ret
2026-03-16,944952.89,563015.65,2,1046555.44,-9.70828167497748,-0.0037922512110405426
2026-03-17,937783.87,563015.65,2,1046555.44,-10.393292685956508,-0.007586642758455442
2026-03-18,949016.88,374113.12,3,1046555.44,-9.319961109752576,0.011978250383001265
2026-03-19,937203.08,1735.65,5,1046555.44,-10.448788073759378,-0.012448461401445288
2026-03-20,943953.81,1735.65,5,1046555.44,-9.80374532284691,0.007203059981407689
2026-03-23,895083.28,720144.88,1,1046555.44,-14.473400472697358,-0.051772162453584514
2026-03-24,899693.08,720144.88,1,1046555.44,-14.032926913073998,0.00515013530361097
2026-03-25,898350.89,539696.23,2,1046555.44,-14.161175255082515,-0.0014918309697345977
2026-03-27,888477.69,180273.39,4,1046555.44,-15.104574870873542,-0.010990360347948314
2026-03-30,879639.26,523267.66,2,1046555.44,-15.949100603786452,-0.009947835606316624
2026-04-01,876937.31,693198.51,1,1046555.44,-16.20727612863012,-0.0030716568971693725
2026-04-02,872461.33,518351.63,2,1046555.44,-16.63496297912321,-0.005104104876094362
2026-04-06,901427.11,351999.51,3,1046555.44,-13.8672376496366,0.03320007317688223
2026-04-07,911818.02,184788.41,4,1046555.44,-12.874370038151053,0.011527177166881453
2026-04-08,927128.68,725.73,5,1046555.44,-11.411412662476812,0.016791354924089008
2026-04-09,922706.63,725.73,5,1046555.44,-11.83394641759255,-0.004769618387816532
2026-04-10,937163.51,198184.53,4,1046555.44,-10.452569048802607,0.015667905193224918
2026-04-13,936188.61,11925.56,5,1046555.44,-10.545722260064881,-0.0010402667086344408
2026-04-15,964317.41,415356.69,3,1046555.44,-7.857971671333525,0.030046082273955443
2026-04-16,969851.71,29267.93,5,1046555.44,-7.329160698835026,0.005739085432461488
2026-04-17,967369.88,25536.54,5,1046555.44,-7.566303415325989,-0.0025589788360531607
2026-04-20,962205.5,20223.21,5,1046555.44,-8.059767956487804,-0.0053385784556369
2026-04-21,968252.93,20223.21,5,1046555.44,-7.481926614418047,0.006284967192559332
2026-04-22,967309.96,20223.21,5,1046555.44,-7.57202886451959,-0.000973888093475872
2026-04-23,973248.6,20223.21,5,1046555.44,-7.0045825761509555,0.006139335110330046
2026-04-24,956772.37,379376.62,3,1046555.44,-8.578911978136576,-0.016929107321603132
2026-04-27,955483.51,1554.91,5,1046555.44,-8.702064555700932,-0.0013470915762334723
2026-04-28,930467.85,302.66,5,1046555.44,-11.092349775564681,-0.026181153037376892
2026-04-29,920361.97,561.62,5,1046555.44,-12.057982327242978,-0.010861073813565936
2026-04-30,929574.05,181128.15,4,1046555.44,-11.177753755692093,0.010009192361566166
2026-05-04,939113.94,739730.44,1,1046555.44,-10.26620242879823,0.010262646639070727
2026-05-05,956144.26,178330.4,4,1046555.44,-8.638928865536252,0.018134455548599382
2026-05-06,971199.39,189886.8,4,1046555.44,-7.200387778787901,0.015745667918353634
2026-05-07,985564.32,767.14,5,1046555.44,-5.827796375507828,0.014790917444871932
2026-05-08,987842.49,26350.89,5,1046555.44,-5.610113688769317,0.002311538631999177
2026-05-11,968102.68,204897.18,4,1046555.44,-7.496283235601919,-0.019982750488896195
2026-05-12,949483.85,762534.1,1,1046555.44,-9.275341399973993,-0.019232288459319236
2026-05-13,949244.65,762534.1,1,1046555.44,-9.298197332001822,-0.0002519263492475332
2026-05-14,938533.95,382038.16,3,1046555.44,-10.321621375356855,-0.011283392537424386
2026-05-15,955483.37,182915.68,4,1046555.44,-8.702077932918675,0.018059463911774376
2026-05-18,936961.27,548922.87,2,1046555.44,-10.471893395346541,-0.019385057429100017
2026-05-19,941414.56,548922.87,2,1046555.44,-10.046374609643221,0.004752907235962889
2026-05-20,944383.42,548922.87,2,1046555.44,-9.762695419174344,0.0031536159797656005
2026-05-21,950809.1,380390.11,3,1046555.44,-9.148711701312257,0.0068041008174413165
2026-05-22,929241.6,186864.7,4,1046555.44,-11.209519870251688,-0.02268331255979772
2026-05-25,930777.82,2.13,5,1046555.44,-11.062731659968247,0.0016531976183589148
2026-05-26,924529.88,247.5,5,1046555.44,-11.65973204439126,-0.0067126008653708436
2026-05-27,940553.8,85.48,5,1046555.44,-10.128621566383517,0.017331965517436876
2026-05-29,939798.45,376939.81,3,1046555.44,-10.200796433679614,-0.0008030906897618095
2026-06-01,927692.14,190222.15,4,1046555.44,-11.357573183127302,-0.012881815244534578
2026-06-02,939587.1,162.49,5,1046555.44,-10.220991254892333,0.012822098503497026
2026-06-03,959319.92,23717.27,5,1046555.44,-8.335489613431267,0.021001586760823088
2026-06-04,966597.75,23717.27,5,1046555.44,-7.6400816377200185,0.00758644728236213
2026-06-05,969519.85,223139.95,4,1046555.44,-7.3608704379769865,0.0030230775935491394
2026-06-08,936681.93,8276.86,5,1046555.44,-10.498584766804127,-0.03387029156752175
2026-06-09,943100.26,371251.94,3,1046555.44,-9.885303352873494,0.00685219794941494
2026-06-10,948503.12,371251.94,3,1046555.44,-9.369051676803664,0.005728828873400982
2026-06-11,941256.52,186024.52,4,1046555.44,-10.061475577442886,-0.007640038126600968
2026-06-12,963761.87,10.92,5,1046555.44,-7.911054382365061,0.023909900778164017
2026-06-15,982168.55,10.92,5,1046555.44,-6.152267480449951,0.019098784225609622
2026-06-16,995471.01,8672.02,5,1046555.44,-4.8811967381297965,0.013543968598872302
2026-06-17,997222.79,17793.85,5,1046555.44,-4.713811434585817,0.001759749889652662
2026-06-18,993583.27,9790.63,5,1046555.44,-5.061573231132402,-0.003649655860753054
2026-06-19,995362.72,208092.07,4,1046555.44,-4.89154401605327,0.001790941991203221
2026-06-22,994247.7,208092.07,4,1046555.44,-4.998085911244224,-0.001120214749453341
2026-06-23,1012677.66,22439.72,5,1046555.44,-3.2370745691217193,0.018536588015240163
2026-06-24,1017225.99,218160.9,4,1046555.44,-2.8024745636026656,0.0044913896886003
2026-06-25,1013128.71,439037.01,3,1046555.44,-3.193976040103521,-0.004027895512186075
2026-06-29,1007808.4,431251.7,3,1046555.44,-3.7023399352833066,-0.005251366334293239
2026-06-30,1007693.79,12405.54,5,1046555.44,-3.7132910990362733,-0.00011372201303339047
2026-07-01,1039438.02,40966.93,5,1046555.44,-0.6800805507255235,0.031501861294590316
2026-07-02,1049593.39,240502.1,4,1049593.39,0.0,0.009770058247436264
2026-07-03,1046942.21,30153.45,5,1049593.39,-0.25259114865423604,-0.0025259114865423538
2026-07-06,1060294.06,5202.47,5,1060294.06,0.0,0.012753187207916739
2026-07-07,1049780.83,22534.04,5,1060294.06,-0.9915390830351327,-0.009915390830351312
2026-07-08,1024975.35,220528.86,4,1060294.06,-3.3310296956676413,-0.023629198868110546
2026-07-09,1041198.34,212570.99,4,1060294.06,-1.8009833988884263,0.015827687953666292
2026-07-10,1043585.92,4570.45,5,1060294.06,-1.5758024712502883,0.002293107766575986
2026-07-13,1040790.43,4570.45,5,1060294.06,-1.8394548018122447,-0.0026787348759936824
2026-07-14,1048248.8,22591.71,5,1060294.06,-1.1360301311128733,0.007166063200638728
2026-07-15,1044483.85,22209.9,5,1060294.06,-1.491115587311701,-0.003591656866194448
2026-07-16,1043007.51,33711.72,5,1060294.06,-1.6303543188764111,-0.0014134636930958067
2026-07-17,1038512.31,33711.72,5,1060294.06,-2.054312178264962,-0.004309844327007761
2026-07-20,1042030.31,33711.72,5,1060294.06,-1.7225174306833333,0.0033875380832029123
2026-07-21,1052788.91,33711.72,5,1060294.06,-0.7078366542957092,0.01032465168887442
2026-07-22,1056891.97,433436.58,3,1060294.06,-0.32086287458783685,0.0038973244883440117
2026-07-23,1057244.58,453494.99,3,1060294.06,-0.28760700592814614,0.0003336291787703338
2026-07-24,1048463.43,652214.54,2,1060294.06,-1.1157876334797165,-0.008305694033446831
2026-07-27,1049012.13,652214.54,2,1060294.06,-1.0640378387105334,0.000523337280347258
2026-07-28,1043208.48,853094.09,1,1060294.06,-1.6114001430886138,-0.005532490839738835
2026-07-29,1043208.48,853094.09,1,1060294.06,-1.6114001430886138,0.0
2026-07-30,1041223.4,644793.81,2,1060294.06,-1.798619903614289,-0.0019028602988349075
2026-07-31,1047833.54,437375.14,3,1060294.06,-1.1751947379578849,0.006348435888014148
2026-08-03,1054976.14,864861.75,1,1060294.06,-0.501551428101008,0.006816540726497289
2026-08-04,1041629.4,445241.68,3,1060294.06,-1.7603286393965116,-0.012651224510157988
2026-08-05,1035841.93,640457.44,2,1060294.06,-2.3061649520134067,-0.005556169977537051
2026-08-06,1047545.96,223265.79,4,1060294.06,-1.202317402400622,0.011299050232500107
2026-08-07,1060268.05,6949.95,5,1060294.06,-0.002453093059863913,0.012144660459575629
2026-08-10,1055501.7,6949.95,5,1060294.06,-0.45198404676530035,-0.004495419813885793
2026-08-11,1062962.01,236127.01,4,1062962.01,0.0,0.007068022723222489
2026-08-12,1078845.4,250519.4,4,1078845.4,0.0,0.014942575417159043
2026-08-13,1071680.16,34838.37,5,1078845.4,-0.6641581824420804,-0.006641581824420761
2026-08-14,1057642.27,16941.73,5,1078845.4,-1.965353886664381,-0.013098954822491016
2026-08-17,1060359.48,637137.38,2,1078845.4,-1.7134911081791633,0.002569120086321819
2026-08-18,1048301.61,422010.41,3,1078845.4,-2.8311554185613548,-0.011371492618710732
2026-08-19,1050227.14,13.72,5,1078845.4,-2.6526747947388953,0.0018368091602949388
2026-08-20,1047424.73,395053.51,3,1078845.4,-2.9124349049455955,-0.0026683846696248237
2026-08-21,1035202.55,605836.26,2,1078845.4,-4.045329386397705,-0.011668790749288394
2026-08-24,1032661.11,605836.26,2,1078845.4,-4.280899747081456,-0.002455017136501536
2026-08-25,1031131.12,399919.84,3,1078845.4,-4.422717101078608,-0.0014815993215818724
2026-08-26,1048626.79,191501.18,4,1078845.4,-2.8010139358243427,0.016967454148799188
2026-08-27,1047633.68,207.52,5,1078845.4,-2.8930669769737034,-0.0009470576276235931
2026-08-28,1055817.95,632430.15,2,1078845.4,-2.1344531848585495,0.007812148612862391
2026-08-31,1071856.84,3641.02,5,1078845.4,-0.6477814152055358,0.015190961661525115
2026-09-01,1072512.75,169.14,5,1078845.4,-0.5869840108693893,0.000611938064415396
2026-09-02,1078991.39,297.63,5,1078991.39,0.0,0.0060406181651453394
2026-09-03,1087021.27,445995.95,3,1087021.27,0.0,0.0074420241666619535
2026-09-04,1113607.56,225118.19,4,1113607.56,0.0,0.024457929880249862
2026-09-07,1134980.91,240095.35,4,1134980.91,0.0,0.019192892332735134
2026-09-08,1135524.45,248980.52,4,1135524.45,0.0,0.0004788979226091339
2026-09-09,1156086.88,270914.72,4,1156086.88,0.0,0.01810831109801292
2026-09-10,1141303.38,41008.97,5,1156086.88,-1.2787533753518594,-0.012787533753518598
2026-09-11,1148080.09,31359.02,5,1156086.88,-0.6925768416297402,0.00593769379706921
2026-09-15,1114713.03,451212.02,3,1156086.88,-3.578783802130846,-0.0290633556758223
2026-09-16,1107495.85,445293.45,3,1156086.88,-4.203060413591044,-0.006474473524365254
2026-09-17,1126086.14,898897.94,1,1156086.88,-2.595024692261882,0.01678587779809715
2026-09-18,1132508.84,898897.94,1,1156086.88,-2.039469559588792,0.0057035601201878006
