date,equity,cash,open_positions,peak,drawdown,daily_ret
2026-07-30,952592.99,389483.39,3,1026227.03,-7.175219307953721,-0.011893370830350802
2026-07-31,965087.01,383064.21,3,1026227.03,-5.9577479653795535,0.013115800904644592
2026-08-03,982548.51,587035.31,2,1026227.03,-4.256223888392417,0.018093187266088995
2026-08-04,978362.21,587035.31,2,1026227.03,-4.664155065180856,-0.004260654774185246
2026-08-05,969025.03,583747.48,2,1026227.03,-5.574010265545237,-0.009543684235309935
2026-08-06,975012.2,390566.85,3,1026227.03,-4.990594527606632,0.006178550413707962
2026-08-07,975288.17,181245.45,4,1026227.03,-4.963702817299597,0.000283042612184925
2026-08-10,973872.79,175862.64,4,1026227.03,-5.10162356569384,-0.0014512428670184763
2026-08-11,978317.62,592239.62,2,1026227.03,-4.668500107622388,0.004564076587456611
2026-08-12,985238.59,789743.39,1,1026227.03,-3.994090859212709,0.007074358938766734
2026-08-13,972798.61,201980.26,4,1026227.03,-5.2062963104762545,-0.01262636291986896
2026-08-14,973235.46,196405.19,4,1026227.03,-5.163727757200087,0.00044906519757459407
2026-08-17,961910.63,570995.38,2,1026227.03,-6.267268169695357,-0.011636269397746757
2026-08-18,966499.48,570995.38,2,1026227.03,-5.820110779970397,0.004770557530900721
2026-08-19,965040.38,570995.38,2,1026227.03,-5.962291794243621,-0.0015096748939792404
2026-08-20,967187.4,377214.45,3,1026227.03,-5.753076880073993,0.0022247980960132807
2026-08-21,961822.15,574032.4,2,1026227.03,-6.275890043551084,-0.005547270363530421
2026-08-24,950469.7,382610.15,3,1026227.03,-7.3821218682965375,-0.011803065670716872
2026-08-25,949042.26,563264.16,2,1026227.03,-7.521217795247511,-0.0015018258867167678
2026-08-26,948906.59,753281.09,1,1026227.03,-7.534438066789184,-0.00014295464566571603
2026-08-27,949253.79,753281.09,1,1026227.03,-7.500605397228719,0.00036589481373505706
2026-08-28,948201.34,753281.09,1,1026227.03,-7.603160676833864,-0.0011087129818044827
2026-08-31,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0003086264358158619
2026-09-01,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-02,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-03,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-04,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-07,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-08,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-09,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-10,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-11,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-15,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-16,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-17,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
2026-09-18,948493.98,948493.98,0,1026227.03,-7.574644569632905,0.0
