date,equity,cash,open_positions,peak,drawdown,daily_ret
2026-03-19,993413.89,83.89,1,1057369.07,-6.048520030948139,-0.028559596492728656
2026-03-20,999696.49,83.89,1,1057369.07,-5.454347175106991,0.006324252220793802
2026-03-23,957916.74,957916.74,0,1057369.07,-9.405640170654895,-0.041792434421771385
2026-03-24,957916.74,957916.74,0,1057369.07,-9.405640170654895,0.0
2026-03-25,957916.74,957916.74,0,1057369.07,-9.405640170654895,0.0
2026-03-27,936672.37,7.03,1,1057369.07,-11.41481280514476,-0.022177679032939768
2026-03-30,918220.96,918220.96,0,1057369.07,-13.159843043262093,-0.019698894288939117
2026-04-01,918220.96,918220.96,0,1057369.07,-13.159843043262093,0.0
2026-04-02,918220.96,918220.96,0,1057369.07,-13.159843043262093,0.0
2026-04-06,918220.96,918220.96,0,1057369.07,-13.159843043262093,0.0
2026-04-07,918220.96,918220.96,0,1057369.07,-13.159843043262093,0.0
2026-04-08,934102.6,73.0,1,1057369.07,-11.657847150758824,0.017296098316030628
2026-04-09,920746.6,73.0,1,1057369.07,-12.920982264026323,-0.01429821520676633
2026-04-10,944702.6,73.0,1,1057369.07,-10.655358965625888,0.026018016248987585
2026-04-13,924393.0,73.0,1,1057369.07,-12.576126328340592,-0.021498405953365607
2026-04-15,942285.8,73.0,1,1057369.07,-10.883926271836192,0.019356269465476306
2026-04-16,944405.8,73.0,1,1057369.07,-10.683428634809603,0.0022498481883097554
2026-04-17,932576.2,73.0,1,1057369.07,-11.80220544941797,-0.012525971356804555
2026-04-20,922145.8,73.0,1,1057369.07,-12.788653823588769,-0.01118450159890405
2026-04-21,933297.0,73.0,1,1057369.07,-11.734036252828925,0.012092664739133285
2026-04-22,912436.2,73.0,1,1057369.07,-13.706933001170546,-0.02235172726366852
2026-04-23,922230.6,73.0,1,1057369.07,-12.780633918107712,0.010734339562590733
2026-04-24,926470.6,73.0,1,1057369.07,-12.37963864405454,0.0045975485957634454
2026-04-27,923884.2,73.0,1,1057369.07,-12.624245761226977,-0.0027916698058201295
2026-04-28,931516.2,73.0,1,1057369.07,-11.902454267931263,0.008260775538752485
2026-04-29,931897.8,73.0,1,1057369.07,-11.866364693266467,0.00040965471131904074
2026-04-30,890084.53,485.73,1,1057369.07,-15.820827821263963,-0.044868943783320514
2026-05-04,887009.27,887009.27,0,1057369.07,-16.111668558642446,-0.0034550201653319457
2026-05-05,906075.8,305.1,1,1057369.07,-14.308463741993135,0.021495299592528605
2026-05-06,906254.7,305.1,1,1057369.07,-14.291544389510097,0.00019744484953676533
2026-05-07,904823.5,305.1,1,1057369.07,-14.426899209374458,-0.0015792469821122035
2026-05-08,965646.99,43.54,4,1057369.07,-8.674556746775282,0.067221386270361
2026-05-11,972687.04,274167.09,2,1057369.07,-8.008748544157815,0.007290500641440545
2026-05-12,950997.59,460448.09,1,1057369.07,-10.06001433350042,-0.022298487702683945
2026-05-13,950908.09,460448.09,1,1057369.07,-10.068478738459797,-9.41117001148628e-05
2026-05-14,980751.09,2.61,1,1057369.07,-7.246096199882232,0.031383685041527
2026-05-15,1044073.17,527740.17,1,1057369.07,-1.2574511944065114,0.06456488363423585
2026-05-18,1501989.68,527740.17,1,1501989.68,0.0,0.43858660787155346
2026-05-19,1501989.68,527740.17,1,1501989.68,0.0,0.0
2026-05-20,1501989.68,527740.17,1,1501989.68,0.0,0.0
2026-05-21,1501989.68,527740.17,1,1501989.68,0.0,0.0
